Gender,customer_age,years_in_operation,has_insurance,active_loan_holder,has_internet_banking,has_debit_card,credit_card_ownership,compliance_income_tax,current_problem_cash_flow,liquidity_constraint,uses_informal_lender,uses_friends_family_savings,funding_access_barrier,mobile_wallet_access,extends_customer_credit,inventory_shrinkage_risk,financial_tracking,log_gross_income,log_operating_expense,log_business_sales,profit_margin,revenue_efficiency,financial_stress_score,formality_score,digital_access_score,insurance_gap,extends_credit,subcluster
Male,36.0,3.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,14.690979711984754,15.894952224644102,17.011936294903045,-1.2039725126593481,0.8156246764064982,1.0,0.0,1,1,1,Young_Hustlers
Male,30.0,8.0,No,Never had,Don't know,Have now,Don't know,Yes,No,Yes,Never had,Never had,Yes,Have now,No,No,Yes - always,14.953343880298434,15.76142084987672,14.914123179965662,-0.8080769695782859,0.9396272550612932,2.0,2.0,1,0,0,Formal_High_Earners
Male,30.0,4.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Used to have but don't have now,Yes - sometimes,No,No,10.933124826700707,13.592368256649284,14.33430494661736,-2.6592434299485763,0.7129847009539534,3.0,0.0,0,0,1,Young_Hustlers
Female,28.0,8.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,No,No,No,11.918397239722838,11.918397239722838,11.51293546492023,0.0,0.9524861111236314,1.0,0.0,1,0,0,Young_Hustlers
Male,31.0,5.0,No,Never had,Used to have but don't have now,Used to have but don't have now,Used to have but don't have now,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,11.407576060361786,12.524530013005734,15.607270193858982,-1.1169539526439483,0.6869025389001058,1.0,0.0,1,1,1,Young_Hustlers
Male,35.0,15.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,No,Yes - always,10.308985993422082,9.90353755128617,8.853808274977197,0.4054484421359117,1.0461930763967435,2.0,0.0,1,0,0,Mature_Informal
Female,47.0,20.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Never had,No,Yes,Yes - always,13.928840136128022,11.918397239722838,16.41374596746404,2.010442896405184,0.7998761531351589,3.0,0.0,0,1,0,Mature_Informal
Male,22.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,No,No,12.611541086966115,11.156264806643742,9.90353755128617,1.4552762803223729,1.1566467330117527,2.0,0.0,1,0,1,Young_Hustlers
Male,24.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Used to have but don't have now,No,Have now,Yes - sometimes,No,No,11.264476926102367,13.541075028051122,13.749371823835228,-2.276598101948755,0.7637258766436945,0.0,0.0,1,0,1,Young_Hustlers
Female,33.0,5.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - always,No,No,10.53212287826962,9.90353755128617,13.017005083966255,0.6285853269834494,0.7513818262302754,2.0,1.0,1,0,1,Young_Hustlers
Female,26.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,No,No,No,12.206077645517674,12.100717685412471,12.765691290604371,0.10535996010520243,0.8867028460712906,1.0,0.0,0,0,0,Young_Hustlers
Female,38.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,11.695255355062795,8.987321812850125,9.510519035757246,2.70793354221267,1.1127191069513336,0.0,0.0,1,0,1,Young_Hustlers
Male,23.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,12.25486757159303,13.1421679654829,14.739769856312924,-0.8873003938898698,0.7785925514455877,1.0,0.0,0,0,1,Young_Hustlers
Male,55.0,25.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,12.019749091416921,9.53249633228804,14.508658238524095,2.4872527591288804,0.7750347519786985,1.0,1.0,0,0,1,Mature_Informal
Male,45.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Yes,Yes - always,12.611541086966115,14.914123179965662,15.096444681204078,-2.302582092999547,0.7834985511858215,2.0,0.0,1,1,0,Young_Hustlers
Male,45.0,20.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,13.815511557963774,15.830413711839864,16.380459992348886,-2.01490215387609,0.7948875670750687,2.0,1.0,1,1,1,Mature_Informal
Male,33.0,10.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Have now,Yes - sometimes,No,No,10.596659732783579,10.819798284210286,11.695255355062795,-0.22313855142670747,0.8346944930538709,0.0,0.0,1,0,1,Young_Hustlers
Male,26.0,4.0,No,Never had,Never had,Used to have but don't have now,Used to have but don't have now,No,No,Yes,Never had,Never had,No,Used to have but don't have now,Yes - sometimes,Yes,No,10.596659732783579,11.849404844423074,9.210440366976517,-1.252745111639495,1.037825926397475,1.0,0.0,0,1,1,Young_Hustlers
Female,25.0,5.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Have now,Yes,Never had,Yes - always,No,No,10.203629181337648,8.517393171418904,8.699681400989514,1.6862360099187441,1.0519550858955764,2.0,0.0,0,0,1,Young_Hustlers
Male,61.0,10.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,Yes,No,11.002116507732017,9.472781556562168,10.12667110305036,1.529334951169849,0.9888057628229708,1.0,0.0,0,1,1,Mature_Informal
Female,35.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,No,Yes - always,12.821260987319457,14.603968372873895,15.176487367510099,-1.7827073855544384,0.7925862207311153,2.0,0.0,0,0,0,Young_Hustlers
Female,56.0,17.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,11.51293546492023,9.61587214452889,10.12667110305036,1.8970633203913394,1.0347151774589596,2.0,0.0,0,0,1,Mature_Informal
Female,30.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,No,Yes,Yes - always,12.206077645517674,9.210440366976517,9.61587214452889,2.9956372785411567,1.149795087896601,1.0,0.0,1,1,0,Young_Hustlers
Female,35.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,Yes - always,11.002116507732017,8.517393171418904,9.61587214452889,2.484723336313113,1.0363836675823368,1.0,0.0,0,0,1,Young_Hustlers
Male,24.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,No,No,11.51293546492023,13.122365377402328,13.997832948091215,-1.6094299124820992,0.7676399320333468,2.0,0.0,0,0,0,Young_Hustlers
Male,42.0,22.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Used to have but don't have now,Yes - sometimes,Yes,Yes - always,14.220976332738882,13.384729180332174,14.220976332738882,0.8362471524067079,0.9343011921088732,3.0,0.0,0,1,1,Mature_Informal
Female,22.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,No,8.517393171418904,7.601402334583733,7.601402334583733,0.9159908368351708,0.9902330852694737,1.0,0.0,0,0,1,Young_Hustlers
Male,57.0,25.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,No,Yes,No,13.541620930932115,10.308985993422082,16.026528567021863,3.232634937510033,0.7953248295815535,1.0,0.0,0,1,0,Mature_Informal
Male,21.0,2.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,No,No,No,10.491301994830229,10.085850775128717,12.976183182038383,0.40545121970151143,0.7506557304080859,0.0,0.0,0,0,0,Young_Hustlers
Female,57.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Never had,No,No,Yes - always,11.51293546492023,13.541075028051122,13.710151153416941,-2.0281395631308925,0.7826524244957165,3.0,0.0,0,0,0,Mature_Informal
Male,45.0,20.0,Yes,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,No,No,11.51293546492023,14.508658238524095,16.012735246411598,-2.995722773603866,0.6767245418310138,2.0,3.0,1,0,0,Formal_High_Earners
Male,19.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,11.002116507732017,10.203629181337648,10.308985993422082,0.798487326394369,0.9728649866691358,1.0,0.0,1,0,1,Young_Hustlers
Male,36.0,5.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,No,Never had,No,No,No,3.044522437723423,9.210440366976517,13.304686600863562,-6.165917929253094,0.21283391399428686,1.0,1.0,0,0,0,Young_Hustlers
Male,46.0,36.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,Yes,No,13.45883704259595,11.51293546492023,13.384729180332174,1.9459015776757216,0.9356336760929661,4.0,0.0,1,1,1,Mature_Informal
Male,42.0,15.0,No,Never had,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,No,14.953343880298434,15.053885078862573,15.162284420999871,-0.10054119856413912,0.9251998969198534,1.0,0.0,1,1,1,Mature_Informal
Female,46.0,20.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,Yes - always,No,Yes - always,14.403297778421795,13.815511557963774,16.860033043306743,0.5877862204580211,0.8064541506444525,0.0,0.0,0,0,1,Mature_Informal
Male,40.0,18.0,No,Never had,Never had,Used to have but don't have now,Never had,Don't know,No,Yes,Never had,Never had,Yes,Used to have but don't have now,No,Yes,No,9.90353755128617,11.156264806643742,15.56644820628317,-1.2527272553575717,0.5978069304879756,2.0,0.0,0,1,0,Mature_Informal
Male,62.0,5.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Have now,No,Yes,No,12.899222326086994,11.51293546492023,12.388398368982115,1.3862868611667647,0.9634626913979173,0.0,0.0,1,1,0,Mature_Informal
Male,32.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,No,10.308985993422082,11.918397239722838,9.90353755128617,-1.6094112463007555,0.9454716824638297,2.0,0.0,0,1,1,Young_Hustlers
Male,38.0,8.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Yes,Yes - always,9.90353755128617,11.156264806643742,11.407576060361786,-1.2527272553575717,0.7981847141703033,2.0,0.0,1,1,0,Young_Hustlers
Male,35.0,3.0,No,Never had,Never had,Never had,Never had,Yes,Yes,No,Never had,Have now,No,Have now,No,No,Yes - always,14.953343880298434,15.76142084987672,15.894952224644102,-0.8080769695782859,0.8850776066999758,2.0,1.0,1,0,0,Formal_High_Earners
Male,39.0,15.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,No,No,11.156264806643742,10.714439990727769,10.819798284210286,0.44182481591597345,0.9438625379543966,2.0,1.0,1,0,0,Mature_Informal
Male,26.0,3.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,Yes - sometimes,Yes,Yes - always,13.304686600863562,15.894952224644102,16.993564429978885,-2.5902656237805406,0.7394136193880945,0.0,0.0,0,1,1,Young_Hustlers
Female,25.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Used to have but don't have now,Yes - sometimes,No,No,12.919024904363686,13.45883704259595,15.404745967162468,-0.5398121382322643,0.7875175226866553,3.0,0.0,0,0,1,Young_Hustlers
Female,60.0,4.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,No,No,No,9.90353755128617,8.517393171418904,9.90353755128617,1.3861443798672664,0.9082866459351955,1.0,0.0,0,0,0,Mature_Informal
Male,22.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,13.76421831620775,15.894952224644102,16.454567959008102,-2.130733908436353,0.7885739909766254,2.0,0.0,1,0,1,Young_Hustlers
Male,29.0,10.0,Yes,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,No,Yes - always,11.918397239722838,12.611541086966115,13.122365377402328,-0.6931438472432774,0.8439377484733447,3.0,2.0,1,0,1,Formal_High_Earners
Female,39.0,4.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,Yes - sometimes,No,Yes - always,12.765691290604371,12.206077645517674,15.250595321348806,0.5596136450866975,0.785552223667386,0.0,0.0,0,0,1,Young_Hustlers
Male,42.0,1.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,Yes - always,13.527829818844937,13.122365377402328,10.12667110305036,0.40546444144260896,1.215802075351747,2.0,1.0,1,0,1,Formal_High_Earners
Female,33.0,5.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,No,No,11.918397239722838,10.308985993422082,10.596659732783579,1.6094112463007555,1.0277439809697713,2.0,1.0,0,0,0,Young_Hustlers
Female,25.0,5.0,No,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,No,Have now,No,Yes,No,13.652992804936396,15.38412668421143,16.012735246411598,-1.7311338792750348,0.8025160332649123,1.0,2.0,1,1,0,Formal_High_Earners
Male,30.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,13.217675375388819,15.039286283703994,15.501909696719672,-1.8216109083151757,0.8009785302616395,2.0,0.0,1,1,1,Young_Hustlers
Female,40.0,25.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Used to have but don't have now,Yes,Never had,Yes - sometimes,No,No,12.611541086966115,11.002116507732017,10.308985993422082,1.6094245792340978,1.1151787697236224,2.0,1.0,0,0,1,Mature_Informal
Male,26.0,6.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,No,Yes,No,11.472113887062386,11.002116507732017,11.472113887062386,0.4699973793303691,0.9198211298377156,1.0,0.0,1,1,0,Young_Hustlers
Male,35.0,15.0,No,Never had,Never had,Have now,Have now,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,No,No,11.002116507732017,9.90353755128617,9.90353755128617,1.0985789564458468,1.0090410067358568,4.0,1.0,1,0,1,Mature_Informal
Female,50.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,Yes,Never had,Yes - sometimes,Yes,No,11.626263078808801,9.546884034617925,14.111161544112575,2.079379044190876,0.7693824888887171,3.0,0.0,0,1,1,Young_Hustlers
Male,32.0,10.0,No,Never had,Never had,Never had,Have now,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,Yes - always,11.695255355062795,11.51293546492023,12.206077645517674,0.18231989014256555,0.8855964404413695,2.0,0.0,1,0,1,Young_Hustlers
Male,44.0,12.0,No,Never had,Never had,Never had,Have now,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,10.308985993422082,9.90353755128617,16.719675692787295,0.4054484421359117,0.5817818662233363,2.0,1.0,1,1,1,Mature_Informal
Female,43.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Never had,No,Never had,No,No,Yes - always,10.463131911491967,7.313886831633462,9.90353755128617,3.149245079858505,0.9596089216254174,1.0,0.0,0,0,0,Young_Hustlers
Male,24.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,No,Yes - always,9.61587214452889,10.778977123006351,11.002116507732017,-1.1631049784774614,0.801181369830408,2.0,0.0,1,0,1,Young_Hustlers
Female,50.0,3.0,No,Never had,Never had,Never had,Never had,No,No,No,Have now,Never had,Yes,Never had,Yes - sometimes,No,No,9.210440366976517,11.289794413577894,11.407576060361786,-2.0793540466013773,0.7423239093734764,2.0,0.0,0,0,1,Young_Hustlers
Female,33.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,Yes,No,13.45883704259595,13.217675375388819,13.45883704259595,0.24116166720713217,0.9308381443781415,3.0,0.0,1,1,1,Young_Hustlers
Female,28.0,13.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,Yes,No,14.953343880298434,15.894952224644102,17.011936294903045,-0.9416083443456689,0.8301908043351163,1.0,0.0,0,1,1,Young_Hustlers
Male,50.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,12.577639650232573,10.819798284210286,15.068273812173887,1.7578413660222871,0.7827623425674582,2.0,0.0,1,1,1,Young_Hustlers
Female,38.0,11.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Used to have but don't have now,No,No,No,11.849404844423074,12.54254845357358,13.235693848424024,-0.693143609150507,0.8323728348326958,3.0,0.0,0,0,0,Mature_Informal
Female,23.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,No,11.289794413577894,11.918397239722838,16.077273760604726,-0.6286028261449434,0.6611005112316072,1.0,0.0,1,0,1,Young_Hustlers
Female,38.0,1.0,Yes,Have now,Never had,Have now,Never had,Yes,No,No,Never had,Never had,Yes,Have now,No,No,Yes - always,13.60479076121576,11.119897691565697,16.089696279317273,2.484893069650063,0.7960814831847478,1.0,3.0,1,0,0,Formal_High_Earners
Male,36.0,15.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Never had,Yes - sometimes,Yes,No,13.304686600863562,13.017005083966255,13.304686600863562,0.28768151689730637,0.9300928410455612,3.0,0.0,0,1,1,Mature_Informal
Female,30.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Used to have but don't have now,Yes - sometimes,No,No,14.220976332738882,15.894952224644102,16.588099342704055,-1.6739758919052203,0.8085567437187616,2.0,0.0,0,0,1,Young_Hustlers
Male,39.0,5.0,Yes,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,No,Yes - always,14.557448378884015,11.918397239722838,13.304686600863562,2.639051139161177,1.0176698577936825,3.0,1.0,1,0,1,Formal_High_Earners
Male,25.0,8.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Never had,Yes - sometimes,No,No,14.253766134056512,10.308985993422082,10.596659732783579,3.94478014063443,1.229126874677657,4.0,0.0,0,0,1,Young_Hustlers
Male,37.0,12.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,No,11.289794413577894,9.90353755128617,10.819798284210286,1.3862568622917237,0.9551596518072217,1.0,0.0,0,1,1,Young_Hustlers
Female,21.0,3.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,No,Never had,Yes - sometimes,No,Yes - always,14.285514812209815,13.997832948091215,16.749367480991666,0.28768186411859986,0.8048464164995516,0.0,1.0,0,0,1,Formal_High_Earners
Female,22.0,2.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,Yes - sometimes,No,No,9.798182590890704,8.699681400989514,12.570719231334277,1.0985011899011905,0.7220090861703978,0.0,0.0,0,0,1,Young_Hustlers
Male,42.0,2.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,Yes,No,13.122365377402328,9.90353755128617,15.607270193858982,3.218827826116158,0.7901578780993581,2.0,1.0,0,1,0,Formal_High_Earners
